video_id,title,publishedAt,channelId,channelTitle,duration,definition,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,hasPaidProductPlacement,comments_disabled,ratings_disabled,description
"3YVsmHCtQX0","Diwali Shopping Starts🤩🛍 | Vj Siddhu Vlogs","2024-10-21T10:00:07Z","UCJcCB-QYPIBcbKcBQOTwhiA","Vj Siddhu Vlogs","PT28M40S","hd","People & Blogs","24.23.10","Vj Siddhu Vlogs|Vj Siddhu Vlogs Youtube channel|Vj Siddhu Vlogs channel|Siddhu|Siddhu vlogs|Siddhu channel|Vj Siddhu channel|Vj Siddhu|Siddhu latest videos|Vj Siddhu Vlogs latest|Vlogs|fun panrom vlogs|sidhu vlogs|siddhu vlogs|vj siddhu prank|siddhu and harshath|siddhu recent video|siddhu video|siddhu interview|vj siddhu vlogs latest vlog|saravana stores|vj sidhu saravana stores vlog|siddhu and harshath vlog|saravana stores vlog|vj siddhu new video","1916662","150593","0","2541","https://i.ytimg.com/vi/3YVsmHCtQX0/default.jpg","False","False","False","For Business inquiries please contact us :7200571056Gmail : vjsidduvlogsadv@gmail.com #vjsiddhuvlogs #funvlogs #saravanastores #diwalishopping #shoppingvlog ___________________________________Follow My Social Media Pages Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4dInstagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3DPage Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D___________________________________In Association with DIVO - Digital PartnerWebsite - http://web.divo.in/Instagram - https://www.instagram.com/divomovies/Facebook - http://www.facebook.com/divomoviesTwitter - https://twitter.com/divomovies"
"FFgyrjXt1mU","24 Hrs MINECRAFT HARDCORE IRL MARATHON STREAM","2024-10-19T19:19:15Z","UCWxcAUWjF3B_S6fFLqOh7Rw","GamerFleet","PT11H15M36S","hd","Gaming","24.23.10","minecraft|minecraft in hindi|minecraft gameplay|minecraft videos|live insaan|techno gamerz|GamerFleet|mine craft|live stream|minecraft live|minecraft india|latest minecraft|minecraft live stream|minecraft pro|carryminati|IndiaSMP|youtubers|Herobrine SMP|Herobrine smp Ujjwal|Ujjwal Gamer|Main Stream|SMP live|Fleet SMP Live|jack|lilyville smp|join lilyville|join smp|PVP god|NEW MEMBER|hackers|the end|pvp war|biggest escape|Mastermind|new|king|vs","3926558","231421","0","1993","https://i.ytimg.com/vi/FFgyrjXt1mU/default.jpg","False","False","False","Become a Member Today: https://www.youtube.com/channel/UCWxcAUWjF3B_S6fFLqOh7Rw/join🤗Gaming Channel: @AnshuBisht 🤗Follow Me On Instagram: ​https://www.instagram.com/gamerfleetog/❤️️Our Own Discord Server! : https://discord.com/invite/9fyCn7D🤗Twitter: https://twitter.com/GamerFleetOG#gamerfleet #anshubisht #minecraft Minecraft: Java Edition"
"FM89Ctrxfzc","Chowk Pe | 99side | MTV Hustle 4","2024-10-19T13:52:00Z","UC7b2A4OTNe5es8aJoAVRDfQ","KaanPhod Music","PT4M20S","hd","Music","24.23.10","Chowk Pe song by 99side|99side song Chowk Pe|99side rapper|99side hustle Chowk Pe|99side mtv hustle 4|mtv hustle season 4|mtv hustle 04|mtv hustle 4|kaanphod music|dino james hustle|dee mc hustle|raga hustle judge|EPR hustle judge|raftaar mtv hustle|ikka mtv hustle|hip hop dont stop|mtv hustle 2024|Mtv hustle 2024|Hustle New Season songs|New hip hop song|Hip hop song 2024|New Rap song|Rap song 2024|Trending Songs|Hustle 04 songs","802257","51166","0","2798","https://i.ytimg.com/vi/FM89Ctrxfzc/default.jpg","False","False","False","This track embodies my roots and the stark realities of life at Chowk, a central hub in my hood, drawing inspiration from my city and neighborhood to portray the unforgiving truth of street life, while capturing the gritty essence of my experiences.Song CreditsTrack Name: Chowk PeWritten & Performed By: @99side Music Producer: Aditya PushkarnaPrimary Artist: 99sideTrack Name: Chowk PeSinger/Performed By/Cast: 99sideLyricist/Written By: 99sideMusic Produced By: Aditya PushkarnaCo-Composer: Aditya PushkarnaMusic Label: MTVGenre: Hip HopSub-Genre: RapLanguage:HindiCountry of Origin/Source: IndiaFollow Kaanphod to know more:👉 Subscribe to KaanPhod : https://www.youtube.com/@KaanPhodMusic 👉 Like us on Facebook: https://www.facebook.com/kaanphod 👉 Follow us on X: https://x.com/kaanphodmusic?s=11 👉 Follow us on Instagram: https://www.instagram.com/kaanphodmusic/ ----#RoyalEnfieldHunter MTV Hustle 4 Hip-Hop, Don’t Stop. Co-Powered by #Wildstone & #boAtLifestyle. Starts tonight, Sat-Sun 7PM only on @mtvindia & @officialjiocinema.#MTVHustle #MTVHustle4 #Hustle4 #HipHopDontStop #MTV #Hustle----LyricsCHOWK - 99side Dikhna mat chowk par bhokteKhule bazaar mein kholteNahin sochta kya bolte chaar log hainBana dete chaar kandhon ka bojh haiHum lakadbagghe seedha nochteMuft mein gang de rahi moksh haiDikhna mat Chowk par bhokteDikhna mat, dikhna matDikhna mat Chowk par bhokte bhokteKhule Bazaar mein kholte thokteKidhar se bolte Vile ke chhokreDikhna mat Chowk par bhokte bhokteDikhna mat dikhna matDikhna mat Chowk par bhokte bhokteDikhna mat dikhna mat Dikhna mat Chowk par bhokteYerwada jail meri jaib kare Daandi ko qaidInhein sone ki na parakh tabhi chandi chuneinTu chandi ka chammach mila bachpan se sabHum toofan kyunki janam diya aandhi ne haiHum bhakt hai Bhagat kekhaulta rakht nass meinGulaami ke badle phaansi chuneinMujhse jung matlab maafi kadaapi nahinLanka jalaa ke kardun tere naabi mein chhedBanani mujhe Legacy jo hogi lambi Draupadi ke saree jaiseLikhta baareeki se bhaari paise chahiye shabdon kekyunki shabdon ka kaarigar mainPaison ke paudhon ko ugaatehum mehnat paseene seHustle ye maali jaiseJo bole paise se milti khushi nahinBol raha woh munh se nahi pichhwaade se haiDogle log ke thopde fodeTu phuski bam hum Tope ke goleTu weak hai bahut hum potte Boss haiHum se lafde matlab khoon se lathpath,Jaise bacche aate kokh se.Bahaayega khoon galey milayegi mautBahaayega paseena kamaayega noteKamaayega note to gawaayega apneWaqt ke na saath par waqt badal doonTune chheena mera haqq tera takth badal doon Gaane likhe Maine saare sab qatal doonTu ne kare kaafi jhol khud se kar kuchZyaada bak mat chote mere haat ka mal tuBandana pehne par thug nahin hai tuDikhta na zyada main jaise full moonChhote cheel ki chonch hoon saanp leke udd loonDekhe tere jaise bane shaanePeeth peeche bakey baateinMere baare tere baare meinna thoda bhi sochunMain karun joh bhi mann bole na ki baaki jann boleBhediyon ke bheed mein tu bakri ghonchuLage mere saare peeche, gulaabi note hoonGirne waale ko utha doon aisi chot hoonVigyaan bhi na pahonche vigyaan bhi na soche main aisi khoj hoonDikhna mat Chowk par bhokteDikhna mat, dikhna mat Dikhna mat Chowk par bhokteKhule Bazaar mein kholteNahin sochta kya bolte chaar log hai Dikhna mat Chowk par bhokteDikhna mat , dikhna mat Dikhna mat Chowk par bhokte bhokteKhule Bazaar mein kholte thokte Kidhar se bolte Vile ke chokreDikhna mat Chowk par bhokte bhokteDikhna mat dikhna mat Dikhna mat Chowk par bhokte bhokteDikhna mat dikhna mat Dikhna mat Chowk par bhokte bhokteVile Parle, Bambai sheher, 99side, Dikhna mat chowk pe LalaDikhna mat Chowk par bhokteKhule bazar mein kholteNahin sochta kya bolte chaar (4) log haiBanaa dete chaar (4) kandhon ka bojh haiHum lakadbagghe seedha nochteMuft mein gang de rahi moksh haiDikhna mat Chowk par bhokte bhokte Dikhna mat , dikhna mat Jali jali teri mere se jali toh phir jadibooti lagaake tu thandi kara leKhade khade tujhe bata doon mere kalam mein kitni taakat jo ki teri garmi utaareFati padi teri tabhi jabhi likhi maine tere barein mein ye sabi sacchi jo baateinNahin bhoolunga woh raateinJo bhi bina khaana khaateBina sote likhe maine gaaneJo bhi tere saath haisacche waade nahin nibhaateBadi baatein par bahaaneMaine likhe sacche gaaneHum karke dikhaate tum karte dikhaaveMere baaton mein jo baatTere baaton mein na baat haiMain baatein badhaa doon tere paas baatein karne ko na baat haiJo bhi saath mere khaas haiAata jahan se milte bas jhaanseTu nahin khaas haibanta bas khaas hainikal na yahan seRehta main khud hi mein maganDuniyadari se nahin hai lain dainFunny dekh kitni yahan game haiSaare rappers sound hote hain same sameJo naak ghista khudwahi dusron ko bolta hai shembdeAlien rapperon ke liye bhai tera Ben-10"
"GYEwkKVhGAo","Hello Senior 💙 | Episode- 13 | Aareesh | Chippuchippy | With English Subtitles | Film Dude | 4K","2024-10-19T14:00:21Z","UCjGOIpbJLL6S4I_RAdNtc5Q","Film Dude","PT18M7S","hd","Entertainment","24.23.10","Film Dude|Tamil Dude|Tamil web series|tamil short film|tamil romantic short film|tamil romantic web series","441357","24766","0","292","https://i.ytimg.com/vi/GYEwkKVhGAo/default.jpg","False","False","False","DescriptionFollow the link and start earning on Pocket Broker. Use the promo code while registering GOALS24 to boost your first deposit by 50%!https://vacocena.top/mediain?inf=GOALS24&number=1&int=1.........................................................................................................................................................................Production: Tamil Dude media For advertisement:  Contact : 8122997554Film Dude Mail Id : filmdudeproduction@gmail.com FacebookFacebook: https://www.facebook.com/filmdudeoffl?mibextid=LQQJ4dInstagramhttps://instagram.com/filmdude_offici...Written & Direction: Saravanan. Bhttps://instagram.com/saravanan_21sar...Cinematography & DINaveen Kumar https://instagram.com/naveenkumar_fil...Editing & SFX : Rakesh https://www.instagram.com/_m.rakesh_?igsh=MWJhaGFwMDdpcHFhZA==Music Abubakkar M https://www.instagram.com/abubakkarmusician?igsh=NzNqZnp0Z3FnZzdwPublicity Designer: Aareeshhttps://instagram.com/aareeshofficial...Associate director: Saranhttps://www.instagram.com/dir._saranjee_lokesh?igsh=MTMzb2d3MjNmOGRkbA==Assistant Director :Charles https://www.instagram.com/jd_charles_1203?igsh=MTRqMWo4bW00cWplYw==Dubbing : Bham Records Production manager: Dinesh Sasikalahttps://instagram.com/dinesh_nagaraja...Cast :Aareeshhttps://instagram.com/aareeshofficial...lChippuchippyhttps://www.instagram.com/___chippu___chippy?igsh=cm5vYmJ6NGZhc3hnDinesh Sasikala https://www.instagram.com/dinesh_sasikala_08?igsh=MWJybDJpN3g0ZDY1NA==Aghalya https://www.instagram.com/aghalyaoffl?igsh=cDdnbTNlZjhnNnlzKarthikeyan Sai Venkatesh https://www.instagram.com/iamsaivenkatesh?igsh=d2hldDVhN3ppczBvGokul https://www.instagram.com/mr_krish_actor?igsh=b2Q3ajJ6Y3Ficnc2Keerthana https://www.instagram.com/keerthana_govindharajan?igsh=YjdocWJ6Z2ZndDUzChannel Head : Saravanan. Bhttps://www.instagram.com/saravanan_21saro?igsh=MzRlODBiNWFlZA==Production Manager : Dinesh Sasikala https://www.instagram.com/dinesh_sasikala_08?igsh=MWJybDJpN3g0ZDY1NA==CEO : Praveenrajhttps://www.instagram.com/praveenrajtamildude?igsh=MWpxZDFsaHNtdGE1Yw=="
"JdqjmEzFZgw","Match Highlights | MSC vs KBFC | #ISL | Malayalam | JioCinema & Sports18","2024-10-21T08:08:26Z","UC8BwRPVvR0GPBa6h-F1H4XA","JioCinema Sports","PT7M55S","hd","Sports","24.23.10","Sports18|Sports18 Khel|ISL|Football|Mumbai City FC|ISL 2024-25|Indian Super League|Indian football|Football India|Highlights|Hero of the Match|Indian football moments|Indian football goals|Kerala Blasters|Bengaluru FC|Chennaiyin FC|Hyderabad FC|Jamshedpur FC|NorthEast United FC|East Bengal FC|FC Goa|Odisha FC|isl goals|goals|isl highlights 2022|isl highlights|isl live|sunil chhetri|Mohun Bagan|Punjab FC|Sunil Chhetri|Player of the match","128520","6612","0","93","https://i.ytimg.com/vi/JdqjmEzFZgw/default.jpg","False","False","False","In the #MSCKBFC showdown, Mohammedan SC started strong, taking an early lead courtesy of a penalty in the first half of the game. However, #KeralaBlastersFC came out firing in the second half to  flip the game on its head. #KBFC  netted two crucial goals in quick succession that turned the tide in their favour. Despite #MSC's early advantage, #KBFC’s second-half comeback saw them seal a 2-1 victory.#ISLonJioCinema #ISLonSports18 #JioCinemaSports #LetsFootballAlso follow us on:JioCinema App: https://www.jiocinema.com/sportsInstagram: https://bit.ly/Sports18_InstagramTwitter: https://bit.ly/Sports18_TwitterFacebook: https://bit.ly/Sports18_FacebookWhatsApp Channel - https://whatsapp.com/channel/0029VaIGMoTLSmbUpxVrh63P"
"5qgKkn4fdMs","#SS9 സ്റ്റാർ സിങ്ങർ സീസൺ 9 വിജയകിരീടമണിഞ്ഞ് അരവിന്ദ് ❤️❤️","2024-10-20T18:27:53Z","UCp_r6Z-Oh0YTf-ym71z5Nqg","Asianet","PT4M43S","hd","Entertainment","24.23.10","[none]","764972","14642","0","1418","https://i.ytimg.com/vi/5qgKkn4fdMs/default.jpg","False","False","False","#SS9 സ്റ്റാർ സിങ്ങർ സീസൺ 9 വിജയകിരീടമണിഞ്ഞ് അരവിന്ദ് ❤️❤️ Star Singer Season 9 || Grand Finale || AsianetOne of the most prestigious singing reality show is back with a brand new season. Get set for a melodious battle as new talents dazzle you with their charisma. #StarSingerSeason9 #MusicRealityShow #StarSinger #Asianet #KSChithra #SitharaKrishnakumar #vidhuprathap #GrandFinale"
"2csr92j6lAY","മെന്റിലിസത്തിലൂടെ മരണപ്പെട്ട ഉപ്പയേ കണ്ടപ്പോൾ-HYPNOTISM","2024-10-21T06:27:16Z","UCVBt0glXSVKRMAXaEKwDaeQ","Alzu vlog","PT18M53S","hd","Music","24.23.10","[none]","117142","937","0","247","https://i.ytimg.com/vi/2csr92j6lAY/default.jpg","False","False","False",""
"N4vvTQwGv7c","श्री कृष्ण ने सुनाई करवा चौथ की महान कथा सुनने से होगी मनोकामना पूर्ण Karwa Chauth","2024-10-20T07:30:06Z","UCkOBXV7gw9ptGFSbZwA2pDw","Vastu Tips","PT23M31S","hd","People & Blogs","24.23.10","करवा चौथ की महान कथा|karwa chauth|shri krishna|vastu tips|karwa chauth ki vrat katha|karwa chauth vrat","917991","7172","0","370","https://i.ytimg.com/vi/N4vvTQwGv7c/default.jpg","False","False","False","श्री कृष्ण ने सुनाई करवा चौथ की महान कथा सुनने से होगी मनोकामना पूर्ण Karwa ChauthJoin this channel to get access to perks:https://www.youtube.com/channel/UCkOBXV7gw9ptGFSbZwA2pDw/joinSubscribe to our channel watch more spiritual videosFollow us on InstagramFollow :  https://instagram.com/arjunmw19"
"t1BJh2diGN4","How To Get Free Arrival Animation In Diwali Lucky Draw Event | Free Fire New Event | Diwali Giveaway","2024-10-22T01:09:00Z","UC6jbov7Dw_Sequ-UAha0yKA","Z Gamer","PT5M51S","hd","Gaming","24.23.10","How To Get Free Arrival Animation In Diwali Lucky Draw Event|Free Fire New Event|Diwali Giveaway|Z Gamer|Free Fire","87183","3357","0","176","https://i.ytimg.com/vi/t1BJh2diGN4/default.jpg","False","False","False","How To Get Free Arrival Animation In Diwali Lucky Draw Event | Free Fire New Event | Diwali GiveawayIndia Free Fire Max Download link 🔗👇https://play.google.com/store/apps/details?id=com.dts.freefiremaxLIKE,SHARE,COMMENT and SUBSCRIBE❤How was the Video#ffnewevent #luckydraw #diwaligiveaway #zgamer #diwalievent2024 #freefirediwalievents #freefirenewevent free fire new eventfree fire diwali eventff new eventfree fire new event todaydiwali event free firediwali event 2024diwali lucky drawdiwali giveaway eventdiwali lucky draw eventdiwali eventupcoming event in free firediwali lucky draw event free firenew diwali lucky draw eventdiwali event free rewardsdiwali carnival eventdiwali wish event datenew event free firediwali wish eventdiwali giveaway event free firehow to complete diwali lucky draw eventdiwali event free fire 2024diwali giveawayfree firelucky draw eventnew event today free firediwali lucky draw free firediwali event 2024 free rewardsfree fire new eventmagic cube store updateff new eventnext magic cube bundleupcoming event in free firediwali magic cube store updatenew event free firediwali event free fire 2024new magic cube bundlediwali magic cube bundle 2024free fire upcoming event=====================================🔷InGameName - Z GAMER 2MUID - 493810515Guild ID - 10109319784====================================================  💠Tools;      🔹Edit Video :- Kinemaster PRO      🔹Edit Thumbnail :- PixelLab, Photoshop(PS Touch) phone rog 7======================================🔷  💠Top Free Fire Countries🔥     ◼ Garena Free Fire Indonesia     ◼Garena  Free Fire Brazil     ◼Garena  Free Fire Singapore     ◼Garena  Free Fire India     ◼Garena  Free Fire Mexico     ◼Garena  Free Fire Thailand     ◼Garena  Free Fire Hiroshima     ◼Garena  Free Fire Nepal     ======================================Thank you 😊"
"sQw73ncen-8","Match Highlights | Mohammedan SC 1-2 Kerala Blasters FC | MW 5 | ISL 2024-25","2024-10-20T17:21:18Z","UCJk-aQ7NZtqYtpcqKDt_vZg","Indian Super League","PT14M25S","hd","Sports","24.23.10","Hero ISL|Indian Super League|Indian football|Football India|Football|Highlights|Hero of the Match|Indian football moments|Indian football goals|ISL|Kerala Blasters|Bengaluru FC|Chennaiyin FC|Hyderabad FC|Jamshedpur FC|Mumbai City FC|NorthEast United FC|East Bengal FC|FC Goa|Odisha FC|isl goals|goals|isl highlights 2022|isl highlights|isl live|sunil chhetri|Mohun Bagan|Punjab FC|Sunil Chhetri|Player of the match|one football|india","669880","23038","0","1405","https://i.ytimg.com/vi/sQw73ncen-8/default.jpg","False","False","False","The #Blasters recorded a resilient comeback victory over @TheBlackAndWhiteBrigade at the #KBK! 💪#MSCKBFC #ISL #LetsFootball #ISLonJioCinema #ISLonSports18 #MohammedanSC #KeralaBlasters | @JioCinema @Sports18 @keralablasters. Follow all the match highlights & updates on our official YouTube channel. Like, Comment and Subscribe and make sure to click on the bell icon.To subscribe, click - https://bit.ly/ISL_YTFor all the latest news & updates on Hero ISL, visit - https://bit.ly/ISL_WebsiteFollow us on Instagram - https://bit.ly/ISL_IGFollow us on Twitter - https://bit.ly/ISL_XLike us on Facebook - https://bit.ly/ISL_FBWatch all the ISL action in select regions outside India - https://onefootball.link/IndianSuperLeague"
